major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code
1,18DEC2008:14:16:00.000,169,9605,1,172,2,2
1,18DEC2008:14:16:00.000,169,9605,1,154,2,2
5,29DEC2008:11:47:00.000,306,9605,1,39,1,
5,29DEC2008:11:47:00.000,306,9605,1,62,2,2
5,29DEC2008:11:47:00.000,306,9605,1,39,2,2
5,29DEC2008:11:47:00.000,306,9605,1,41,1,
5,29DEC2008:11:47:00.000,306,9605,1,37,2,2
5,30DEC2008:08:50:00.000,46,9605,1,176,2,3
5,30DEC2008:09:25:00.000,92,9605,1,155,1,
5,30DEC2008:09:25:00.000,92,9605,1,156,2,1
5,30DEC2008:09:25:00.000,92,9605,1,154,2,1
5,30DEC2008:10:43:00.000,141,9605,1,131,1,
5,30DEC2008:11:41:00.000,169,9605,1,37,2,1
5,02JAN2009:14:20:00.000,120,9605,1,148,2,1
5,02JAN2009:14:44:00.000,146,9605,1,159,1,
5,02JAN2009:14:44:00.000,146,9605,1,180,1,
5,02JAN2009:14:44:00.000,146,9605,1,101,1,
5,02JAN2009:15:31:00.000,198,9605,1,45,2,1
5,02JAN2009:17:07:00.000,316,9605,1,37,1,
5,02JAN2009:17:07:00.000,316,9605,1,38,1,
6,06JAN2009:12:21:00.000,217,9605,1,28,,
8,06JAN2009:12:35:00.000,331,9605,1,119,2,2
8,06JAN2009:12:35:00.000,331,9605,1,123,2,2
8,06JAN2009:14:59:00.000,270,9605,1,170,2,2
8,06JAN2009:14:59:00.000,270,9605,1,149,1,
8,06JAN2009:14:59:00.000,270,9605,1,166,2,2
5,07JAN2009:10:48:00.000,314,9605,1,77,,
5,07JAN2009:11:20:00.000,323,9605,1,161,2,8
2,07JAN2009:11:54:00.000,89,9605,1,107,2,1
2,07JAN2009:11:54:00.000,89,9605,1,197,1,
2,07JAN2009:11:54:00.000,89,9605,1,120,1,
2,07JAN2009:11:54:00.000,89,9605,1,36,2,1
4,07JAN2009:12:20:00.000,183,9605,1,107,2,1
17,08JAN2009:09:33:00.000,16,9605,1,26,1,
3,08JAN2009:15:05:00.000,95,9605,1,39,1,
1,12JAN2009:11:49:00.000,59,9605,1,168,2,2
1,12JAN2009:11:49:00.000,59,9605,1,38,1,
4,12JAN2009:12:09:00.000,40,9605,1,99,2,1
4,12JAN2009:12:09:00.000,40,9605,1,103,2,1
4,12JAN2009:12:09:00.000,40,9605,1,52,2,1
4,12JAN2009:12:09:00.000,40,9605,1,25,1,
9,12JAN2009:13:16:00.000,64,9605,1,29,1,
5,19JAN2009:10:42:00.000,128,9605,1,157,2,8
5,19JAN2009:10:42:00.000,128,9605,1,47,2,1
5,19JAN2009:10:42:00.000,128,9605,1,41,1,
5,19JAN2009:10:42:00.000,128,9605,1,46,1,
5,19JAN2009:10:42:00.000,128,9605,1,34,1,
5,19JAN2009:11:17:00.000,78,9605,1,45,1,
5,19JAN2009:11:17:00.000,78,9605,1,42,1,
5,19JAN2009:11:17:00.000,78,9605,1,44,2,1
5,19JAN2009:11:17:00.000,78,9605,1,23,2,1
5,19JAN2009:11:17:00.000,78,9605,1,48,1,
4,19JAN2009:12:02:00.000,137,9605,1,33,1,
5,19JAN2009:14:31:00.000,88,9605,1,40,2,1
5,19JAN2009:14:31:00.000,88,9605,1,30,1,
5,19JAN2009:15:20:00.000,166,9605,1,100,1,
5,19JAN2009:15:20:00.000,166,9605,1,35,1,
5,19JAN2009:15:20:00.000,166,9605,1,42,,
5,19JAN2009:15:20:00.000,166,9605,1,32,,
5,19JAN2009:15:24:00.000,144,9605,1,55,1,
5,19JAN2009:15:24:00.000,144,9605,1,41,2,1
5,19JAN2009:15:24:00.000,144,9605,1,45,1,
5,19JAN2009:15:24:00.000,144,9605,1,65,2,2
5,19JAN2009:15:24:00.000,144,9605,1,59,1,
5,19JAN2009:15:24:00.000,144,9605,1,46,2,1
5,19JAN2009:15:24:00.000,144,9605,1,51,2,1
5,19JAN2009:15:24:00.000,144,9605,1,35,2,1
5,19JAN2009:15:24:00.000,144,9605,1,63,1,
5,19JAN2009:15:24:00.000,144,9605,1,64,2,1
5,19JAN2009:15:24:00.000,144,9605,1,42,1,
5,19JAN2009:15:24:00.000,144,9605,1,51,1,
5,19JAN2009:15:24:00.000,144,9605,1,44,1,
5,19JAN2009:15:24:00.000,144,9605,1,41,1,
5,19JAN2009:15:45:00.000,168,9605,1,67,2,1
5,19JAN2009:15:45:00.000,168,9605,1,45,2,1
5,19JAN2009:15:45:00.000,168,9605,1,49,1,
5,19JAN2009:15:45:00.000,168,9605,1,41,1,
5,19JAN2009:15:45:00.000,168,9605,1,28,1,
5,19JAN2009:15:45:00.000,168,9605,1,34,1,
6,21JAN2009:08:48:00.000,79,9605,1,117,2,1
6,21JAN2009:08:48:00.000,79,9605,1,44,1,
8,21JAN2009:11:20:00.000,88,9605,1,132,1,
8,21JAN2009:11:42:00.000,89,9605,1,51,2,1
8,21JAN2009:11:42:00.000,89,9605,1,131,1,
8,21JAN2009:11:42:00.000,89,9605,1,172,2,2
8,21JAN2009:11:42:00.000,89,9605,1,143,2,2
6,21JAN2009:12:35:00.000,211,9605,1,26,2,1
8,21JAN2009:12:50:00.000,67,9605,1,161,2,2
2,21JAN2009:15:20:00.000,460,9605,1,107,2,1
2,21JAN2009:15:20:00.000,460,9605,1,175,1,
2,21JAN2009:15:47:00.000,459,9605,1,21,1,
7,26JAN2009:12:30:00.000,63,9605,1,53,,
7,26JAN2009:12:30:00.000,63,9605,1,46,,
5,27JAN2009:09:59:00.000,51,9605,1,81,2,2
5,27JAN2009:09:59:00.000,51,9605,1,54,2,2
5,27JAN2009:09:59:00.000,51,9605,1,107,2,8
5,27JAN2009:09:59:00.000,51,9605,1,64,1,
5,27JAN2009:09:59:00.000,51,9605,1,33,2,2
5,27JAN2009:09:59:00.000,51,9605,1,33,2,2
1,27JAN2009:11:11:00.000,81,9605,1,21,0,
2,27JAN2009:12:37:00.000,95,9605,1,179,2,2
1,27JAN2009:13:12:00.000,117,9605,1,76,2,1
1,27JAN2009:13:12:00.000,117,9605,1,173,2,2
5,03FEB2009:10:10:00.000,222,9605,1,24,2,1
5,03FEB2009:11:33:00.000,172,9605,1,87,1,2
5,03FEB2009:11:33:00.000,172,9605,1,34,1,1
8,03FEB2009:12:29:00.000,323,9605,1,133,2,2
8,03FEB2009:12:29:00.000,323,9605,1,122,2,3
5,03FEB2009:13:05:00.000,143,9605,1,153,1,2
8,03FEB2009:13:11:00.000,331,9605,1,124,2,2
4,03FEB2009:13:35:00.000,121,9605,1,41,1,
8,03FEB2009:13:44:00.000,347,9605,1,77,1,
4,03FEB2009:14:00:00.000,120,9605,1,148,2,2
4,03FEB2009:14:00:00.000,120,9605,1,62,1,
4,03FEB2009:15:00:00.000,79,9605,1,21,1,
3,04FEB2009:12:13:00.000,217,9605,1,163,2,2
3,04FEB2009:12:13:00.000,217,9605,1,153,1,
3,04FEB2009:12:13:00.000,217,9605,1,153,1,
1,05FEB2009:09:03:00.000,42,9605,1,27,2,1
1,05FEB2009:09:03:00.000,42,9605,1,146,1,
7,05FEB2009:15:34:00.000,126,9605,1,31,,
7,05FEB2009:15:34:00.000,126,9605,1,33,,
9,11FEB2009:10:22:00.000,63,9605,1,31,,
9,11FEB2009:10:22:00.000,63,9605,1,22,,
9,11FEB2009:10:22:00.000,63,9605,1,20,,
9,11FEB2009:10:22:00.000,63,9605,1,31,,
9,11FEB2009:10:22:00.000,63,9605,1,22,,
7,11FEB2009:10:55:00.000,97,9605,1,26,,
7,11FEB2009:10:55:00.000,97,9605,1,20,,
9,11FEB2009:11:01:00.000,76,9605,1,154,1,
9,11FEB2009:11:01:00.000,76,9605,1,149,2,2
9,11FEB2009:11:32:00.000,49,9605,1,22,,
9,11FEB2009:12:01:00.000,48,9605,1,21,,
9,11FEB2009:12:01:00.000,48,9605,1,18,,
9,11FEB2009:12:01:00.000,48,9605,1,18,,
9,11FEB2009:12:01:00.000,48,9605,1,23,,
9,11FEB2009:12:01:00.000,48,9605,1,20,,
9,11FEB2009:12:01:00.000,48,9605,1,19,,
9,11FEB2009:12:01:00.000,48,9605,1,12,,
9,11FEB2009:12:01:00.000,48,9605,1,13,,
4,12FEB2009:11:29:00.000,188,9605,1,135,2,3
4,12FEB2009:11:29:00.000,188,9605,1,31,,
6,12FEB2009:12:04:00.000,168,9605,1,156,2,8
6,13FEB2009:10:47:00.000,36,9605,1,34,2,1
6,13FEB2009:11:16:00.000,35,9605,1,41,1,
6,13FEB2009:11:16:00.000,35,9605,1,12,1,
2,13FEB2009:13:58:00.000,179,9605,1,170,1,
2,13FEB2009:14:22:00.000,182,9605,1,182,2,2
3,16FEB2009:10:18:00.000,106,9605,1,37,1,
3,16FEB2009:13:33:00.000,75,9605,1,103,2,1
3,16FEB2009:14:15:00.000,58,9605,1,188,1,
3,16FEB2009:15:34:00.000,92,9605,1,122,2,1
3,16FEB2009:15:34:00.000,92,9605,1,148,2,3
4,17FEB2009:09:23:00.000,44,9605,1,31,1,
4,17FEB2009:09:23:00.000,44,9605,1,32,1,
4,17FEB2009:09:23:00.000,44,9605,1,60,2,1
4,17FEB2009:09:49:00.000,61,9605,1,182,1,
4,17FEB2009:09:49:00.000,61,9605,1,41,1,
4,17FEB2009:09:49:00.000,61,9605,1,42,2,1
4,17FEB2009:09:49:00.000,61,9605,1,43,2,1
4,17FEB2009:09:49:00.000,61,9605,1,41,1,
4,17FEB2009:09:49:00.000,61,9605,1,42,1,
4,17FEB2009:09:49:00.000,61,9605,1,22,1,
4,17FEB2009:10:42:00.000,94,9605,1,49,1,
4,17FEB2009:13:55:00.000,47,9605,1,61,1,
4,17FEB2009:13:55:00.000,47,9605,1,30,1,
4,17FEB2009:13:55:00.000,47,9605,1,29,1,
4,17FEB2009:13:55:00.000,47,9605,1,71,2,2
4,17FEB2009:13:55:00.000,47,9605,1,61,1,
5,18FEB2009:07:45:00.000,254,9605,1,155,2,3
5,18FEB2009:07:45:00.000,254,9605,1,54,1,
5,18FEB2009:07:45:00.000,254,9605,1,50,2,1
5,18FEB2009:08:15:00.000,241,9605,1,34,1,
5,18FEB2009:08:15:00.000,241,9605,1,37,1,
5,18FEB2009:08:15:00.000,241,9605,1,54,1,
5,18FEB2009:08:15:00.000,241,9605,1,39,1,
5,18FEB2009:09:05:00.000,223,9605,1,161,2,2
5,18FEB2009:09:05:00.000,223,9605,1,37,1,
5,18FEB2009:09:05:00.000,223,9605,1,143,1,
5,18FEB2009:09:05:00.000,223,9605,1,51,2,1
5,18FEB2009:09:05:00.000,223,9605,1,130,1,
5,18FEB2009:09:05:00.000,223,9605,1,49,2,1
5,18FEB2009:09:05:00.000,223,9605,1,47,2,1
5,18FEB2009:09:05:00.000,223,9605,1,76,1,
5,18FEB2009:09:05:00.000,223,9605,1,36,2,1
5,18FEB2009:09:05:00.000,223,9605,1,49,1,
5,18FEB2009:09:05:00.000,223,9605,1,65,2,1
5,18FEB2009:09:05:00.000,223,9605,1,31,2,1
5,18FEB2009:09:05:00.000,223,9605,1,26,2,1
5,18FEB2009:09:05:00.000,223,9605,1,42,1,
6,18FEB2009:09:25:00.000,83,9605,1,179,2,8
6,18FEB2009:09:50:00.000,122,9605,1,41,1,
5,18FEB2009:10:05:00.000,153,9605,1,47,2,1
5,18FEB2009:10:05:00.000,153,9605,1,43,2,1
5,18FEB2009:10:05:00.000,153,9605,1,55,2,1
5,18FEB2009:10:05:00.000,153,9605,1,87,2,1
6,18FEB2009:10:24:00.000,144,9605,1,36,2,1
9,18FEB2009:11:05:00.000,85,9605,1,167,1,
9,18FEB2009:11:29:00.000,73,9605,1,164,2,2
9,18FEB2009:11:52:00.000,74,9605,1,158,1,
9,18FEB2009:11:52:00.000,74,9605,1,168,2,2
9,18FEB2009:12:19:00.000,87,9605,1,21,2,1
9,18FEB2009:13:36:00.000,75,9605,1,160,2,2
6,18FEB2009:13:50:00.000,173,9605,1,87,2,1
2,20FEB2009:12:31:00.000,709,9605,1,31,2,1
2,20FEB2009:12:31:00.000,709,9605,1,102,1,
2,20FEB2009:15:15:00.000,290,9605,1,188,1,
2,20FEB2009:15:15:00.000,290,9605,1,189,2,2
4,23FEB2009:09:30:00.000,217,9605,1,16,1,
4,23FEB2009:09:30:00.000,217,9605,1,61,1,
4,23FEB2009:09:30:00.000,217,9605,1,41,2,1
5,23FEB2009:11:02:00.000,124,9605,1,51,,
2,23FEB2009:11:12:00.000,171,9605,1,198,2,3
3,23FEB2009:12:38:00.000,283,9605,1,77,1,
5,23FEB2009:13:23:00.000,215,9605,1,106,,
5,23FEB2009:13:23:00.000,215,9605,1,132,,
5,23FEB2009:13:23:00.000,215,9605,1,68,,
8,24FEB2009:10:25:00.000,74,9605,1,122,2,2
8,24FEB2009:10:25:00.000,74,9605,1,61,2,1
8,24FEB2009:10:53:00.000,66,9605,1,47,2,1
8,24FEB2009:11:24:00.000,69,9605,1,131,2,3
2,24FEB2009:14:56:00.000,280,9605,1,195,1,
2,24FEB2009:14:56:00.000,280,9605,1,148,1,
2,24FEB2009:15:34:00.000,276,9605,1,162,1,
2,24FEB2009:15:34:00.000,276,9605,1,170,2,3
2,24FEB2009:15:34:00.000,276,9605,1,177,2,3
2,24FEB2009:15:34:00.000,276,9605,1,45,2,1
7,25FEB2009:10:37:00.000,54,9605,1,16,,
7,25FEB2009:11:40:00.000,71,9605,1,46,,
7,25FEB2009:11:40:00.000,71,9605,1,53,,
1,26FEB2009:09:50:00.000,49,9605,1,156,2,2
1,26FEB2009:10:30:00.000,67,9605,1,30,1,
1,26FEB2009:11:33:00.000,69,9605,1,56,1,
1,26FEB2009:13:05:00.000,145,9605,1,106,1,
1,26FEB2009:13:05:00.000,145,9605,1,19,,0
1,26FEB2009:13:53:00.000,143,9605,1,178,2,2
4,02MAR2009:09:48:00.000,104,9605,1,81,2,1
4,02MAR2009:09:48:00.000,104,9605,1,80,1,
4,02MAR2009:09:48:00.000,104,9605,1,51,1,
4,02MAR2009:09:48:00.000,104,9605,1,59,2,1
4,02MAR2009:09:48:00.000,104,9605,1,53,1,
4,02MAR2009:09:48:00.000,104,9605,1,48,1,
4,02MAR2009:09:48:00.000,104,9605,1,42,2,1
4,02MAR2009:09:48:00.000,104,9605,1,52,2,1
4,02MAR2009:09:48:00.000,104,9605,1,47,1,
4,02MAR2009:09:48:00.000,104,9605,1,43,1,
4,02MAR2009:09:48:00.000,104,9605,1,32,2,1
4,02MAR2009:09:48:00.000,104,9605,1,48,2,1
4,02MAR2009:09:48:00.000,104,9605,1,39,2,1
4,02MAR2009:09:48:00.000,104,9605,1,52,1,
4,02MAR2009:09:48:00.000,104,9605,1,71,2,1
4,02MAR2009:09:48:00.000,104,9605,1,51,1,
4,02MAR2009:09:48:00.000,104,9605,1,42,1,
4,02MAR2009:09:48:00.000,104,9605,1,59,2,1
4,02MAR2009:09:48:00.000,104,9605,1,41,1,
4,02MAR2009:09:48:00.000,104,9605,1,33,2,1
4,02MAR2009:10:57:00.000,121,9605,1,121,1,
4,02MAR2009:10:57:00.000,121,9605,1,51,2,1
4,02MAR2009:10:57:00.000,121,9605,1,71,2,1
4,02MAR2009:11:29:00.000,119,9605,1,57,2,1
4,02MAR2009:14:10:00.000,128,9605,1,51,1,
4,02MAR2009:14:10:00.000,128,9605,1,20,1,
5,03MAR2009:08:19:00.000,232,9605,1,147,1,
5,03MAR2009:08:19:00.000,232,9605,1,142,1,
5,03MAR2009:09:10:00.000,162,9605,1,62,2,2
3,03MAR2009:12:03:00.000,121,9605,1,46,1,
5,03MAR2009:12:39:00.000,47,9605,1,153,1,
5,03MAR2009:12:39:00.000,47,9605,1,125,1,
5,03MAR2009:12:39:00.000,47,9605,1,147,1,
5,03MAR2009:12:39:00.000,47,9605,1,165,2,2
5,03MAR2009:12:59:00.000,70,9605,1,145,1,
5,03MAR2009:12:59:00.000,70,9605,1,113,2,8
5,03MAR2009:12:59:00.000,70,9605,1,66,1,
7,03MAR2009:13:47:00.000,46,9605,1,30,,
7,03MAR2009:13:47:00.000,46,9605,1,20,,
7,03MAR2009:13:47:00.000,46,9605,1,30,,
17,04MAR2009:09:32:00.000,3647,9605,1,31,2,1
17,04MAR2009:09:32:00.000,3647,9605,1,31,1,
17,04MAR2009:09:32:00.000,3647,9605,1,37,2,1
17,04MAR2009:10:21:00.000,3663,9605,1,49,2,1
6,05MAR2009:12:12:00.000,146,9605,1,33,1,
6,05MAR2009:12:41:00.000,185,9605,1,86,1,
6,05MAR2009:13:10:00.000,169,9605,1,29,1,
5,06MAR2009:09:29:00.000,308,9605,1,53,1,
5,06MAR2009:11:02:00.000,307,9605,1,101,2,2
8,09MAR2009:09:55:00.000,335,9605,1,45,2,1
8,09MAR2009:09:55:00.000,335,9605,1,62,1,
8,09MAR2009:09:55:00.000,335,9605,1,133,2,2
8,09MAR2009:09:55:00.000,335,9605,1,57,2,2
8,09MAR2009:09:55:00.000,335,9605,1,73,2,1
8,09MAR2009:09:55:00.000,335,9605,1,11,2,1
8,09MAR2009:09:55:00.000,335,9605,1,123,2,3
8,09MAR2009:10:27:00.000,323,9605,1,137,2,1
8,09MAR2009:10:27:00.000,323,9605,1,163,1,
8,09MAR2009:10:27:00.000,323,9605,1,157,1,
8,09MAR2009:10:27:00.000,323,9605,1,135,1,
8,09MAR2009:10:27:00.000,323,9605,1,79,1,
8,09MAR2009:10:27:00.000,323,9605,1,83,1,
8,09MAR2009:10:27:00.000,323,9605,1,69,1,
8,09MAR2009:10:27:00.000,323,9605,1,74,1,
8,09MAR2009:10:27:00.000,323,9605,1,57,1,
8,09MAR2009:10:27:00.000,323,9605,1,76,1,
8,09MAR2009:10:27:00.000,323,9605,1,63,1,
8,09MAR2009:10:27:00.000,323,9605,1,143,2,1
8,09MAR2009:10:27:00.000,323,9605,1,141,2,1
8,09MAR2009:10:27:00.000,323,9605,1,151,2,1
8,09MAR2009:10:27:00.000,323,9605,1,73,2,1
8,09MAR2009:10:27:00.000,323,9605,1,74,2,1
8,09MAR2009:10:27:00.000,323,9605,1,82,1,
8,09MAR2009:10:27:00.000,323,9605,1,69,1,
8,09MAR2009:10:57:00.000,314,9605,1,86,1,
8,09MAR2009:10:57:00.000,314,9605,1,55,2,1
8,09MAR2009:10:57:00.000,314,9605,1,153,1,
8,09MAR2009:10:57:00.000,314,9605,1,147,1,
8,09MAR2009:10:57:00.000,314,9605,1,138,2,1
8,09MAR2009:10:57:00.000,314,9605,1,141,2,1
8,09MAR2009:10:57:00.000,314,9605,1,137,2,1
8,09MAR2009:10:57:00.000,314,9605,1,71,1,
8,09MAR2009:10:57:00.000,314,9605,1,49,1,
8,09MAR2009:10:57:00.000,314,9605,1,63,1,
8,09MAR2009:10:57:00.000,314,9605,1,55,1,
8,09MAR2009:11:30:00.000,271,9605,1,47,2,1
8,09MAR2009:11:30:00.000,271,9605,1,51,2,1
8,09MAR2009:11:30:00.000,271,9605,1,55,2,1
8,09MAR2009:11:30:00.000,271,9605,1,63,2,1
8,09MAR2009:11:30:00.000,271,9605,1,52,2,1
8,09MAR2009:11:30:00.000,271,9605,1,59,2,1
8,09MAR2009:11:30:00.000,271,9605,1,63,2,1
8,09MAR2009:11:30:00.000,271,9605,1,54,2,1
8,09MAR2009:11:30:00.000,271,9605,1,51,2,1
8,09MAR2009:11:30:00.000,271,9605,1,77,2,1
8,09MAR2009:11:30:00.000,271,9605,1,44,2,1
8,09MAR2009:11:30:00.000,271,9605,1,43,2,1
8,09MAR2009:11:30:00.000,271,9605,1,84,2,1
8,09MAR2009:11:30:00.000,271,9605,1,60,2,1
8,09MAR2009:11:30:00.000,271,9605,1,52,2,1
8,09MAR2009:11:30:00.000,271,9605,1,81,2,1
8,09MAR2009:11:30:00.000,271,9605,1,63,2,1
8,09MAR2009:11:30:00.000,271,9605,1,59,2,1
8,09MAR2009:11:30:00.000,271,9605,1,57,2,1
8,09MAR2009:11:30:00.000,271,9605,8,,,
8,09MAR2009:12:17:00.000,310,9605,1,54,2,1
8,09MAR2009:12:17:00.000,310,9605,1,141,2,3
8,09MAR2009:12:17:00.000,310,9605,1,139,2,3
8,09MAR2009:12:17:00.000,310,9605,1,122,2,3
9,10MAR2009:09:53:00.000,48,9605,1,179,2,3
9,10MAR2009:09:53:00.000,48,9605,1,131,2,2
9,10MAR2009:09:53:00.000,48,9605,1,21,2,2
9,10MAR2009:09:53:00.000,48,9605,1,20,2,2
9,10MAR2009:10:22:00.000,49,9605,1,156,2,2
9,10MAR2009:10:22:00.000,49,9605,1,16,,
1,10MAR2009:10:51:00.000,53,9605,1,28,1,
1,10MAR2009:10:51:00.000,53,9605,1,31,2,1
1,10MAR2009:10:51:00.000,53,9605,1,28,1,
1,10MAR2009:10:51:00.000,53,9605,1,31,1,
9,10MAR2009:11:06:00.000,61,9605,1,155,2,2
1,10MAR2009:11:30:00.000,62,9605,1,25,1,
1,10MAR2009:11:30:00.000,62,9605,1,48,2,1
9,10MAR2009:11:32:00.000,60,9605,1,137,2,2
9,10MAR2009:11:32:00.000,60,9605,1,48,2,1
1,10MAR2009:12:16:00.000,71,9605,1,68,1,
1,10MAR2009:12:16:00.000,71,9605,1,132,2,1
1,10MAR2009:12:16:00.000,71,9605,1,150,1,
1,10MAR2009:12:16:00.000,71,9605,1,64,1,
1,10MAR2009:12:16:00.000,71,9605,1,32,1,
1,10MAR2009:12:16:00.000,71,9605,1,25,2,1
1,10MAR2009:13:01:00.000,70,9605,1,30,1,
1,10MAR2009:13:01:00.000,70,9605,1,37,1,
20,11MAR2009:10:10:00.000,2249,9605,1,157,2,3
3,11MAR2009:11:09:00.000,443,9605,1,180,2,3
5,11MAR2009:13:35:00.000,305,9605,1,66,2,1
5,11MAR2009:13:35:00.000,305,9605,1,166,2,4
5,11MAR2009:13:35:00.000,305,9605,1,163,2,3
5,11MAR2009:13:57:00.000,297,9605,1,143,2,3
5,11MAR2009:13:57:00.000,297,9605,1,168,2,3
5,11MAR2009:14:20:00.000,275,9605,1,170,2,4
20,16MAR2009:08:05:00.000,2060,9605,1,168,2,3
19,16MAR2009:09:08:00.000,1520,9605,1,162,2,4
3,16MAR2009:10:08:00.000,195,9605,1,45,2,1
3,16MAR2009:10:08:00.000,195,9605,1,42,2,1
3,16MAR2009:10:51:00.000,312,9605,1,152,2,4
3,16MAR2009:12:33:00.000,137,9605,1,147,2,1
5,16MAR2009:12:48:00.000,50,9605,1,68,2,2
5,16MAR2009:12:48:00.000,50,9605,1,43,2,2
5,16MAR2009:12:48:00.000,50,9605,1,44,1,
5,16MAR2009:13:30:00.000,124,9605,1,48,1,
5,16MAR2009:13:30:00.000,124,9605,1,61,2,2
5,16MAR2009:13:30:00.000,124,9605,1,38,1,
5,16MAR2009:14:02:00.000,125,9605,1,21,2,1
5,16MAR2009:14:02:00.000,125,9605,1,28,2,1
5,16MAR2009:14:02:00.000,125,9605,1,17,2,1
5,16MAR2009:14:02:00.000,125,9605,1,43,1,
4,16MAR2009:16:06:00.000,46,9605,1,61,2,1
4,16MAR2009:16:06:00.000,46,9605,1,172,2,2
4,16MAR2009:16:06:00.000,46,9605,1,161,2,2
4,16MAR2009:16:06:00.000,46,9605,1,124,2,2
4,16MAR2009:16:06:00.000,46,9605,1,76,2,2
4,16MAR2009:16:06:00.000,46,9605,1,57,2,0
4,16MAR2009:16:06:00.000,46,9605,1,63,2,1
3,16MAR2009:16:19:00.000,247,9605,1,162,2,3
9,17MAR2009:10:38:00.000,73,9605,1,154,2,4
8,17MAR2009:10:49:00.000,54,9605,1,32,1,
18,17MAR2009:11:24:00.000,508,9605,1,160,2,2
7,17MAR2009:11:47:00.000,200,9605,1,57,2,1
9,17MAR2009:13:05:00.000,95,9605,1,157,1,
1,18MAR2009:10:50:00.000,116,9605,1,33,2,1
8,18MAR2009:11:13:00.000,89,9605,1,37,2,1
8,18MAR2009:11:13:00.000,89,9605,1,43,2,1
8,18MAR2009:11:13:00.000,89,9605,1,31,2,1
8,18MAR2009:11:13:00.000,89,9605,1,64,2,1
8,18MAR2009:11:13:00.000,89,9605,1,65,2,1
8,18MAR2009:11:13:00.000,89,9605,1,67,2,1
8,18MAR2009:11:13:00.000,89,9605,1,60,2,1
8,18MAR2009:11:13:00.000,89,9605,1,52,2,1
8,18MAR2009:11:13:00.000,89,9605,1,42,2,1
8,18MAR2009:11:13:00.000,89,9605,1,32,2,1
8,18MAR2009:11:13:00.000,89,9605,1,55,1,
8,18MAR2009:11:13:00.000,89,9605,1,39,2,1
8,18MAR2009:11:13:00.000,89,9605,1,49,2,1
8,18MAR2009:11:13:00.000,89,9605,1,43,1,
8,18MAR2009:11:13:00.000,89,9605,1,49,1,
8,18MAR2009:11:13:00.000,89,9605,1,34,1,
8,18MAR2009:11:13:00.000,89,9605,1,37,1,
8,18MAR2009:11:13:00.000,89,9605,1,56,1,
8,18MAR2009:11:13:00.000,89,9605,1,24,2,1
8,18MAR2009:11:13:00.000,89,9605,8,,,
8,18MAR2009:11:13:00.000,89,9605,1,114,2,1
8,18MAR2009:11:13:00.000,89,9605,1,102,1,
4,18MAR2009:11:52:00.000,37,9605,1,44,2,1
1,18MAR2009:11:53:00.000,169,9605,1,62,2,1
1,18MAR2009:11:53:00.000,169,9605,1,32,2,1
1,18MAR2009:11:53:00.000,169,9605,1,,,
7,19MAR2009:11:09:00.000,258,9605,1,132,1,
5,19MAR2009:11:10:00.000,199,9605,1,43,1,
5,19MAR2009:11:58:00.000,176,9605,1,137,2,8
5,19MAR2009:11:58:00.000,176,9605,1,121,1,
5,19MAR2009:11:58:00.000,176,9605,1,57,1,
5,19MAR2009:11:58:00.000,176,9605,1,67,2,1
5,19MAR2009:11:58:00.000,176,9605,1,64,1,
5,19MAR2009:14:16:00.000,77,9605,1,75,1,
5,19MAR2009:14:16:00.000,77,9605,1,66,2,1
5,19MAR2009:14:16:00.000,77,9605,1,52,1,
5,19MAR2009:14:16:00.000,77,9605,1,47,2,1
5,19MAR2009:14:16:00.000,77,9605,1,48,2,1
5,19MAR2009:14:16:00.000,77,9605,1,50,2,1
5,19MAR2009:14:16:00.000,77,9605,1,7,,
5,19MAR2009:14:51:00.000,79,9605,1,46,2,1
5,19MAR2009:14:51:00.000,79,9605,1,87,2,1
5,19MAR2009:14:51:00.000,79,9605,1,86,1,
5,19MAR2009:14:51:00.000,79,9605,1,73,1,
5,19MAR2009:14:51:00.000,79,9605,1,133,1,
5,19MAR2009:14:51:00.000,79,9605,1,54,1,
5,19MAR2009:14:51:00.000,79,9605,1,60,1,
5,19MAR2009:14:51:00.000,79,9605,1,43,1,
5,19MAR2009:14:51:00.000,79,9605,1,47,1,
6,26MAR2009:10:27:00.000,34,9605,1,38,,
6,26MAR2009:10:50:00.000,33,9605,1,73,2,1
6,26MAR2009:11:43:00.000,41,9605,1,25,1,
6,26MAR2009:11:43:00.000,41,9605,1,48,2,1
1,26MAR2009:11:47:00.000,177,9605,1,165,2,2
1,26MAR2009:11:47:00.000,177,9605,1,150,2,2
1,26MAR2009:11:47:00.000,177,9605,1,160,2,2
1,26MAR2009:11:47:00.000,177,9605,1,166,2,2
1,26MAR2009:11:47:00.000,177,9605,1,167,2,2
1,26MAR2009:11:47:00.000,177,9605,1,159,2,2
1,26MAR2009:11:47:00.000,177,9605,1,154,2,2
1,26MAR2009:11:47:00.000,177,9605,1,170,2,2
1,26MAR2009:11:47:00.000,177,9605,1,164,2,2
1,26MAR2009:11:47:00.000,177,9605,1,170,2,2
1,26MAR2009:11:47:00.000,177,9605,1,145,2,2
1,26MAR2009:11:47:00.000,177,9605,1,161,2,2
1,26MAR2009:11:47:00.000,177,9605,1,163,2,2
1,26MAR2009:11:47:00.000,177,9605,1,160,2,2
